Recency,Frequency,Monetary,Last_Review,Labels,Last_Order
81,1,622.28,5.0,3,2018-07-28
83,1,253.98,4.0,3,2018-07-26
78,1,159.94,1.0,1,2018-07-31
170,1,169.4,5.0,3,2018-04-30
125,1,188.78,5.0,3,2018-06-14
167,1,183.95,5.0,3,2018-05-03
81,2,166.24,5.0,4,2018-07-28
177,1,243.04,1.0,1,2018-04-23
60,1,246.61,5.0,3,2018-08-18
176,1,191.38,1.0,1,2018-04-24
118,1,896.24,5.0,2,2018-06-21
95,1,277.97,5.0,3,2018-07-14
151,2,356.46,5.0,4,2018-05-19
62,1,2323.25,4.0,2,2018-08-16
180,1,395.17,1.0,1,2018-04-20
176,1,439.05,5.0,3,2018-04-24
189,1,213.79,5.0,3,2018-04-11
160,1,340.02,5.0,3,2018-05-10
85,1,177.42,5.0,3,2018-07-24
168,1,187.5,5.0,3,2018-05-02
75,1,313.55,5.0,3,2018-08-03
136,1,247.38,2.0,1,2018-06-03
143,1,159.6,4.0,3,2018-05-27
149,1,157.81,5.0,3,2018-05-21
77,1,206.43,5.0,3,2018-08-01
71,1,190.28,5.0,3,2018-08-07
71,1,198.96,5.0,3,2018-08-07
74,3,515.55,5.0,4,2018-08-04
186,1,261.72,5.0,3,2018-04-14
86,1,225.57,4.0,3,2018-07-23
162,1,213.45,4.0,3,2018-05-08
186,1,209.15,4.0,3,2018-04-14
71,1,158.73,5.0,3,2018-08-07
63,1,167.77,4.0,3,2018-08-15
147,1,163.24,5.0,3,2018-05-23
182,1,538.6,5.0,3,2018-04-18
129,1,171.1,5.0,3,2018-06-10
194,1,154.81,5.0,3,2018-04-06
92,1,188.18,3.0,3,2018-07-17
83,1,181.41,5.0,3,2018-07-26
91,1,206.39,4.0,3,2018-07-18
104,1,178.2,5.0,3,2018-07-05
198,1,243.36,4.0,3,2018-04-02
69,1,234.72,1.0,1,2018-08-09
141,1,205.9,1.0,1,2018-05-29
113,1,319.67,5.0,3,2018-06-26
124,1,193.02,4.0,3,2018-06-15
70,4,4655.91,4.0,2,2018-08-08
194,1,229.58,5.0,3,2018-04-06
173,1,1675.71,4.0,2,2018-04-27
129,1,240.82,1.0,1,2018-06-10
174,1,163.92,1.0,1,2018-04-26
158,1,403.42,3.0,3,2018-05-12
196,1,712.65,4.0,3,2018-04-04
168,1,665.98,5.0,3,2018-05-02
106,1,162.91,5.0,3,2018-07-03
184,1,286.83,3.0,1,2018-04-16
106,2,583.3199999999999,5.0,4,2018-07-03
77,1,343.51,5.0,3,2018-08-01
65,1,157.98,5.0,3,2018-08-13
74,1,1655.6,5.0,2,2018-08-04
86,1,236.7,5.0,3,2018-07-23
99,1,208.56,5.0,3,2018-07-10
86,1,273.88,5.0,3,2018-07-23
188,1,187.89,1.0,1,2018-04-12
144,1,510.1,5.0,3,2018-05-26
74,1,198.48,5.0,3,2018-08-04
111,1,229.24,5.0,3,2018-06-28
198,1,318.97,1.0,1,2018-04-02
83,1,566.41,2.0,1,2018-07-26
136,1,263.02,5.0,3,2018-06-03
169,1,666.88,5.0,3,2018-05-01
154,1,180.79,1.0,1,2018-05-16
166,1,328.17,3.0,3,2018-05-04
151,1,349.94,5.0,3,2018-05-19
135,2,156.76999999999998,5.0,4,2018-06-04
186,1,237.59,5.0,3,2018-04-14
134,1,267.92,4.0,3,2018-06-05
79,1,222.35,2.0,1,2018-07-30
66,1,1157.28,3.0,2,2018-08-12
95,1,312.92,5.0,3,2018-07-14
148,1,195.89,5.0,3,2018-05-22
64,1,239.51,5.0,3,2018-08-14
91,1,178.22,5.0,3,2018-07-18
140,1,274.71,5.0,3,2018-05-30
97,1,180.62,3.0,3,2018-07-12
128,1,309.89,5.0,3,2018-06-11
69,1,388.36,5.0,3,2018-08-09
145,1,364.95,5.0,3,2018-05-25
149,1,382.28,4.0,3,2018-05-21
139,1,387.7,3.0,3,2018-05-31
125,1,344.07,5.0,3,2018-06-14
72,1,340.47,5.0,3,2018-08-06
195,1,158.58,4.0,3,2018-04-05
136,1,212.98,4.0,3,2018-06-03
177,1,267.64,5.0,3,2018-04-23
90,1,160.16,5.0,3,2018-07-19
198,1,174.65,4.0,3,2018-04-02
141,1,217.09,5.0,3,2018-05-29
80,1,171.06,5.0,3,2018-07-29
103,1,157.99,5.0,3,2018-07-06
156,1,231.79,4.0,3,2018-05-14
173,1,410.84,1.0,1,2018-04-27
141,1,166.44,4.0,3,2018-05-29
189,1,161.53,5.0,3,2018-04-11
162,1,196.96,5.0,3,2018-05-08
168,1,159.03,5.0,3,2018-05-02
164,1,299.7,3.0,3,2018-05-06
104,1,179.34,5.0,3,2018-07-05
69,1,478.14,4.0,3,2018-08-09
149,1,172.43,5.0,3,2018-05-21
74,1,177.91,4.0,3,2018-08-04
172,1,314.53,5.0,3,2018-04-28
149,1,699.72,3.0,3,2018-05-21
126,1,373.79,1.0,1,2018-06-13
153,1,153.96,1.0,1,2018-05-17
166,1,679.04,5.0,3,2018-05-04
190,1,197.43,1.0,1,2018-04-10
152,1,200.04,1.0,1,2018-05-18
169,1,682.14,5.0,3,2018-05-01
173,1,407.95,4.0,3,2018-04-27
156,1,331.68,5.0,3,2018-05-14
78,1,158.79,5.0,3,2018-07-31
167,2,1050.0,5.0,4,2018-05-03
166,1,164.13,4.0,3,2018-05-04
158,1,236.41,4.0,3,2018-05-12
124,1,315.69,5.0,3,2018-06-15
188,1,179.0,5.0,3,2018-04-12
99,1,202.98,5.0,3,2018-07-10
114,1,273.47,5.0,3,2018-06-25
102,2,260.18,5.0,4,2018-07-07
177,2,286.57,4.0,4,2018-04-23
80,1,4163.51,4.0,2,2018-07-29
80,1,165.26,1.0,1,2018-07-29
184,1,229.2,1.0,1,2018-04-16
69,1,205.5,5.0,3,2018-08-09
151,1,307.5,5.0,3,2018-05-19
100,1,169.2,5.0,3,2018-07-09
152,1,157.45,5.0,3,2018-05-18
185,1,571.73,5.0,3,2018-04-15
194,1,200.16,4.0,3,2018-04-06
71,1,553.38,5.0,3,2018-08-07
184,1,161.85,5.0,3,2018-04-16
105,1,202.98,5.0,3,2018-07-04
138,7,1122.72,5.0,4,2018-06-01
171,1,183.52,5.0,3,2018-04-29
65,1,616.5,4.0,3,2018-08-13
70,1,310.91,5.0,3,2018-08-08
182,1,168.36,5.0,3,2018-04-18
182,1,173.59,5.0,3,2018-04-18
80,1,294.29,3.0,3,2018-07-29
194,1,264.3,5.0,3,2018-04-06
93,1,189.22,5.0,3,2018-07-16
99,1,186.19,5.0,3,2018-07-10
71,1,332.28,5.0,3,2018-08-07
64,1,183.08,3.0,3,2018-08-14
120,1,456.91,5.0,3,2018-06-19
57,1,302.98,4.0,3,2018-08-21
184,1,189.06,4.0,3,2018-04-16
81,1,229.27,5.0,3,2018-07-28
127,1,162.6,5.0,3,2018-06-12
191,1,290.22,5.0,3,2018-04-09
198,1,228.41,5.0,3,2018-04-02
100,1,217.15,5.0,3,2018-07-09
158,1,209.11,5.0,3,2018-05-12
194,1,289.83,5.0,3,2018-04-06
82,1,173.67,5.0,3,2018-07-27
108,1,219.48,4.0,3,2018-07-01
174,1,319.57,5.0,3,2018-04-26
120,1,164.12,5.0,3,2018-06-19
188,1,391.55,1.0,1,2018-04-12
78,1,1372.22,5.0,2,2018-07-31
198,1,186.87,3.0,1,2018-04-02
152,1,483.51,5.0,3,2018-05-18
138,2,199.18,5.0,4,2018-06-01
138,1,196.14,1.0,1,2018-06-01
185,1,214.77,5.0,3,2018-04-15
65,1,444.17,5.0,3,2018-08-13
161,1,169.09,4.0,3,2018-05-09
87,1,183.8,4.0,3,2018-07-22
90,1,336.67,5.0,3,2018-07-19
104,1,375.16,3.0,3,2018-07-05
100,1,246.98,1.0,1,2018-07-09
124,1,225.63,5.0,3,2018-06-15
121,1,377.31,4.0,3,2018-06-18
58,1,170.17,5.0,3,2018-08-20
71,1,860.66,5.0,2,2018-08-07
154,1,223.97,5.0,3,2018-05-16
184,1,172.51,4.0,3,2018-04-16
191,1,254.14,5.0,3,2018-04-09
96,1,253.26,4.0,3,2018-07-13
59,1,179.97,5.0,3,2018-08-19
149,1,316.97,5.0,3,2018-05-21
190,1,209.21,5.0,3,2018-04-10
186,1,372.14,5.0,3,2018-04-14
182,1,183.25,5.0,3,2018-04-18
89,1,193.3,5.0,3,2018-07-20
177,2,223.11,5.0,4,2018-04-23
182,1,289.86,1.0,1,2018-04-18
64,1,183.92,5.0,3,2018-08-14
130,1,179.03,5.0,3,2018-06-09
198,1,213.29,5.0,3,2018-04-02
90,1,197.44,5.0,3,2018-07-19
160,1,203.81,4.0,3,2018-05-10
150,1,171.47,5.0,3,2018-05-20
93,1,202.41,5.0,3,2018-07-16
105,1,181.66,5.0,3,2018-07-04
170,1,813.44,1.0,1,2018-04-30
99,1,378.74,5.0,3,2018-07-10
198,1,220.12,4.0,3,2018-04-02
104,2,425.97,5.0,4,2018-07-05
90,1,352.63,5.0,3,2018-07-19
57,1,383.03,5.0,3,2018-08-21
158,1,367.53,5.0,3,2018-05-12
100,2,185.64,5.0,4,2018-07-09
197,1,192.69,4.0,3,2018-04-03
195,2,367.93,4.0,4,2018-04-05
124,1,207.93,5.0,3,2018-06-15
112,1,286.18,4.0,3,2018-06-27
172,1,167.88,5.0,3,2018-04-28
177,1,196.12,4.0,3,2018-04-23
148,1,757.42,5.0,2,2018-05-22
175,1,766.89,3.0,2,2018-04-25
81,1,209.46,5.0,3,2018-07-28
110,1,168.5,5.0,3,2018-06-29
97,1,227.75,5.0,3,2018-07-12
65,1,195.53,4.0,3,2018-08-13
83,1,240.21,3.0,3,2018-07-26
189,1,339.21,5.0,3,2018-04-11
97,1,203.15,5.0,3,2018-07-12
128,1,269.95,5.0,3,2018-06-11
128,1,230.44,4.0,3,2018-06-11
198,1,186.87,5.0,3,2018-04-02
130,1,400.03,5.0,3,2018-06-09
132,2,207.51,5.0,4,2018-06-07
95,1,207.78,1.0,1,2018-07-14
117,1,289.89,5.0,3,2018-06-22
77,1,245.5,1.0,1,2018-08-01
177,1,362.17,5.0,3,2018-04-23
129,1,157.43,4.0,3,2018-06-10
149,1,862.41,1.0,2,2018-05-21
163,1,180.53,4.0,3,2018-05-07
54,2,284.54,5.0,4,2018-08-24
166,1,199.31,5.0,3,2018-05-04
131,1,198.03,3.0,3,2018-06-08
177,1,161.17,5.0,3,2018-04-23
175,1,227.84,4.0,3,2018-04-25
159,1,1915.13,5.0,2,2018-05-11
193,1,186.01,1.0,1,2018-04-07
71,1,288.86,1.0,1,2018-08-07
101,1,174.46,3.0,3,2018-07-08
173,1,193.61,5.0,3,2018-04-27
115,2,543.87,4.0,4,2018-06-24
55,1,168.14,4.0,3,2018-08-23
65,1,174.16,4.0,3,2018-08-13
92,1,268.84,5.0,3,2018-07-17
162,1,686.58,4.0,3,2018-05-08
85,1,209.2,5.0,3,2018-07-24
198,1,260.24,2.0,1,2018-04-02
155,1,191.13,5.0,3,2018-05-15
85,1,162.89,5.0,3,2018-07-24
189,1,162.04,5.0,3,2018-04-11
61,1,173.68,5.0,3,2018-08-17
165,1,176.83,1.0,1,2018-05-05
77,1,256.66,5.0,3,2018-08-01
90,1,201.98,5.0,3,2018-07-19
65,2,697.42,5.0,4,2018-08-13
71,1,320.04,5.0,3,2018-08-07
134,1,234.43,2.0,1,2018-06-05
197,1,234.5,4.0,3,2018-04-03
160,1,179.8,5.0,3,2018-05-10
111,1,203.08,5.0,3,2018-06-28
105,1,309.33,4.0,3,2018-07-04
177,1,364.58,5.0,3,2018-04-23
182,1,228.01,4.0,3,2018-04-18
71,1,267.94,1.0,1,2018-08-07
82,1,649.82,5.0,3,2018-07-27
63,2,162.28,5.0,4,2018-08-15
198,1,175.52,5.0,3,2018-04-02
160,1,315.37,5.0,3,2018-05-10
68,1,182.93,4.0,3,2018-08-10
72,1,164.57,4.0,3,2018-08-06
166,1,306.49,4.0,3,2018-05-04
157,1,876.82,5.0,2,2018-05-13
158,1,285.72,2.0,1,2018-05-12
163,1,227.6,5.0,3,2018-05-07
104,2,432.56,5.0,4,2018-07-05
103,1,533.32,1.0,1,2018-07-06
69,1,257.42,4.0,3,2018-08-09
62,1,157.75,4.0,3,2018-08-16
162,1,630.92,5.0,3,2018-05-08
78,2,167.32999999999998,5.0,4,2018-07-31
62,2,308.92,4.0,4,2018-08-16
189,1,436.42,5.0,3,2018-04-11
176,1,198.12,5.0,3,2018-04-24
70,1,196.26,5.0,3,2018-08-08
120,1,183.91,5.0,3,2018-06-19
151,1,1317.04,5.0,2,2018-05-19
191,1,158.98,5.0,3,2018-04-09
184,1,200.47,5.0,3,2018-04-16
57,1,172.14,4.0,3,2018-08-21
189,1,229.18,5.0,3,2018-04-11
58,1,740.4,4.0,3,2018-08-20
65,1,288.71,1.0,1,2018-08-13
196,1,173.16,5.0,3,2018-04-04
63,1,3351.35,4.0,2,2018-08-15
125,2,172.85,1.0,4,2018-06-14
165,1,253.36,4.0,3,2018-05-05
131,1,220.03,1.0,1,2018-06-08
160,1,346.76,4.0,3,2018-05-10
68,2,635.3199999999999,5.0,4,2018-08-10
90,1,188.18,5.0,3,2018-07-19
105,1,162.63,2.0,1,2018-07-04
78,1,332.25,4.0,3,2018-07-31
181,1,200.47,5.0,3,2018-04-19
66,1,214.84,5.0,3,2018-08-12
57,1,199.98,5.0,3,2018-08-21
127,1,236.7,5.0,3,2018-06-12
55,1,154.25,5.0,3,2018-08-23
112,1,180.3,5.0,3,2018-06-27
196,1,194.08,3.0,1,2018-04-04
105,1,263.89,5.0,3,2018-07-04
158,1,208.26,5.0,3,2018-05-12
181,1,232.54,5.0,3,2018-04-19
90,1,172.71,5.0,3,2018-07-19
86,1,157.16,5.0,3,2018-07-23
184,1,194.96,5.0,3,2018-04-16
132,1,192.69,5.0,3,2018-06-07
81,1,169.18,5.0,3,2018-07-28
77,1,186.95,3.0,3,2018-08-01
109,1,162.35,4.0,3,2018-06-30
151,2,691.9300000000001,1.0,4,2018-05-19
134,1,463.77,1.0,1,2018-06-05
183,1,350.09,5.0,3,2018-04-17
165,1,155.98,5.0,3,2018-05-05
77,2,171.15,5.0,4,2018-08-01
163,1,177.99,5.0,3,2018-05-07
95,1,826.42,4.0,2,2018-07-14
145,1,223.01,5.0,3,2018-05-25
167,1,152.58,5.0,3,2018-05-03
169,1,177.13,5.0,3,2018-05-01
125,1,404.28,5.0,3,2018-06-14
184,1,243.4,3.0,1,2018-04-16
111,1,280.36,4.0,3,2018-06-28
171,1,157.91,5.0,3,2018-04-29
188,1,217.27,5.0,3,2018-04-12
162,1,176.83,1.0,1,2018-05-08
162,1,155.78,4.0,3,2018-05-08
169,1,318.97,4.0,3,2018-05-01
105,1,196.41,1.0,1,2018-07-04
89,1,195.56,5.0,3,2018-07-20
60,2,179.36,5.0,4,2018-08-18
191,1,211.81,4.0,3,2018-04-09
61,1,380.85,5.0,3,2018-08-17
73,1,258.67,3.0,3,2018-08-05
154,1,153.42,5.0,3,2018-05-16
56,1,361.2,5.0,3,2018-08-22
69,1,269.75,5.0,3,2018-08-09
154,1,917.8,5.0,2,2018-05-16
57,1,209.52,3.0,3,2018-08-21
160,1,310.97,5.0,3,2018-05-10
75,3,158.60000000000002,5.0,4,2018-08-03
173,1,200.42,5.0,3,2018-04-27
157,1,818.69,5.0,2,2018-05-13
85,1,344.51,5.0,3,2018-07-24
167,1,162.41,5.0,3,2018-05-03
162,1,536.53,4.0,3,2018-05-08
173,1,332.87,4.0,3,2018-04-27
127,1,204.38,5.0,3,2018-06-12
114,1,613.84,5.0,3,2018-06-25
112,1,237.55,5.0,3,2018-06-27
198,1,210.22,1.0,1,2018-04-02
70,1,525.43,5.0,3,2018-08-08
157,1,254.41,5.0,3,2018-05-13
127,2,474.61,5.0,4,2018-06-12
158,1,166.46,4.0,3,2018-05-12
195,3,157.76999999999998,5.0,4,2018-04-05
142,1,152.88,5.0,3,2018-05-28
121,1,207.62,5.0,3,2018-06-18
162,2,224.07,5.0,4,2018-05-08
163,1,200.75,5.0,3,2018-05-07
137,1,556.12,5.0,3,2018-06-02
55,1,155.98,5.0,3,2018-08-23
164,1,318.97,5.0,3,2018-05-06
164,2,204.09,5.0,4,2018-05-06
64,1,164.63,4.0,3,2018-08-14
41,2,214.26,4.0,4,2018-09-06
143,1,191.89,5.0,3,2018-05-27
129,1,756.01,5.0,2,2018-06-10
73,1,155.03,5.0,3,2018-08-05
188,1,398.66,5.0,3,2018-04-12
174,1,220.16,3.0,3,2018-04-26
55,2,488.46,3.0,4,2018-08-23
99,1,325.82,3.0,3,2018-07-10
112,1,170.12,5.0,3,2018-06-27
190,1,191.51,5.0,3,2018-04-10
58,1,212.82,5.0,3,2018-08-20
105,1,627.86,4.0,3,2018-07-04
117,1,187.98,5.0,3,2018-06-22
148,2,240.08,5.0,4,2018-05-22
126,1,276.44,5.0,3,2018-06-13
104,1,536.3,1.0,1,2018-07-05
147,1,209.38,5.0,3,2018-05-23
158,1,169.08,1.0,1,2018-05-12
128,1,198.74,1.0,1,2018-06-11
109,1,198.2,5.0,3,2018-06-30
126,1,174.56,3.0,3,2018-06-13
89,1,888.84,2.0,2,2018-07-20
88,1,157.79,2.0,1,2018-07-21
148,1,184.01,3.0,3,2018-05-22
86,1,244.34,5.0,3,2018-07-23
171,2,770.73,5.0,4,2018-04-29
169,1,158.45,5.0,3,2018-05-01
65,1,217.26,5.0,3,2018-08-13
113,1,307.64,1.0,1,2018-06-26
125,1,244.8,5.0,3,2018-06-14
71,1,196.55,2.0,1,2018-08-07
102,1,416.86,5.0,3,2018-07-07
184,1,185.8,2.0,1,2018-04-16
191,1,239.34,5.0,3,2018-04-09
88,3,1276.52,5.0,4,2018-07-21
112,1,225.69,4.0,3,2018-06-27
94,1,173.84,5.0,3,2018-07-15
182,1,910.2,4.0,2,2018-04-18
153,1,394.16,5.0,3,2018-05-17
192,1,176.77,5.0,3,2018-04-08
129,1,198.64,5.0,3,2018-06-10
114,1,211.85,5.0,3,2018-06-25
167,1,195.86,2.0,1,2018-05-03
110,2,758.59,4.0,4,2018-06-29
84,1,169.15,3.0,3,2018-07-25
61,1,176.34,2.0,1,2018-08-17
161,1,199.8,1.0,1,2018-05-09
154,1,181.69,4.0,3,2018-05-16
138,1,214.9,5.0,3,2018-06-01
185,1,154.38,5.0,3,2018-04-15
113,1,750.21,3.0,2,2018-06-26
158,1,188.67,5.0,3,2018-05-12
92,1,159.04,5.0,3,2018-07-17
104,1,590.62,5.0,3,2018-07-05
81,1,299.34,5.0,3,2018-07-28
188,1,174.39,4.0,3,2018-04-12
125,1,269.46,5.0,3,2018-06-14
60,1,289.89,4.0,3,2018-08-18
83,1,421.61,1.0,1,2018-07-26
78,1,269.54,5.0,3,2018-07-31
128,1,209.65,1.0,1,2018-06-11
194,1,340.07,5.0,3,2018-04-06
132,1,329.95,5.0,3,2018-06-07
69,1,173.78,3.0,3,2018-08-09
85,1,254.16,5.0,3,2018-07-24
83,1,416.04,5.0,3,2018-07-26
90,1,225.25,1.0,1,2018-07-19
73,1,249.99,5.0,3,2018-08-05
76,1,591.88,5.0,3,2018-08-02
139,1,389.16,5.0,3,2018-05-31
90,1,158.98,3.0,3,2018-07-19
65,1,301.79,5.0,3,2018-08-13
164,2,303.4,3.0,4,2018-05-06
154,1,364.98,5.0,3,2018-05-16
88,1,156.37,5.0,3,2018-07-21
132,1,294.73,1.0,1,2018-06-07
85,1,152.64,3.0,3,2018-07-24
60,1,344.86,5.0,3,2018-08-18
163,1,397.7,5.0,3,2018-05-07
177,2,169.02,5.0,4,2018-04-23
145,1,230.95,5.0,3,2018-05-25
134,1,506.48,5.0,3,2018-06-05
101,1,184.52,1.0,1,2018-07-08
79,1,164.84,5.0,3,2018-07-30
156,1,216.45,4.0,3,2018-05-14
165,1,340.07,5.0,3,2018-05-05
192,1,152.52,3.0,1,2018-04-08
99,1,246.23,5.0,3,2018-07-10
155,3,579.78,1.0,4,2018-05-15
184,1,576.51,5.0,3,2018-04-16
184,2,944.57,5.0,4,2018-04-16
172,1,168.58,5.0,3,2018-04-28
165,1,318.97,4.0,3,2018-05-05
143,1,162.62,1.0,1,2018-05-27
97,1,2345.03,1.0,2,2018-07-12
174,1,157.91,5.0,3,2018-04-26
80,1,320.67,5.0,3,2018-07-29
87,1,193.84,4.0,3,2018-07-22
122,2,364.24,5.0,4,2018-06-17
91,1,178.22,5.0,3,2018-07-18
72,1,163.32,3.0,3,2018-08-06
188,1,266.5,5.0,3,2018-04-12
64,1,191.91,5.0,3,2018-08-14
126,1,283.54,4.0,3,2018-06-13
110,1,168.67,5.0,3,2018-06-29
124,1,157.86,4.0,3,2018-06-15
175,1,226.7,5.0,3,2018-04-25
86,1,206.78,4.0,3,2018-07-23
70,1,639.43,1.0,1,2018-08-08
93,1,280.72,5.0,3,2018-07-16
173,1,213.34,5.0,3,2018-04-27
163,1,413.77,4.0,3,2018-05-07
134,1,309.81,4.0,3,2018-06-05
157,1,406.51,3.0,3,2018-05-13
198,1,189.56,5.0,3,2018-04-02
119,1,171.2,4.0,3,2018-06-20
170,1,175.08,4.0,3,2018-04-30
181,1,173.53,5.0,3,2018-04-19
179,1,330.58,5.0,3,2018-04-21
176,1,167.88,4.0,3,2018-04-24
78,1,215.58,4.0,3,2018-07-31
157,1,302.52,4.0,3,2018-05-13
82,1,1291.39,5.0,2,2018-07-27
184,1,292.06,4.0,3,2018-04-16
169,1,260.58,5.0,3,2018-05-01
85,1,152.88,5.0,3,2018-07-24
66,1,404.82,5.0,3,2018-08-12
101,1,464.08,4.0,3,2018-07-08
82,1,152.95,5.0,3,2018-07-27
179,1,410.78,5.0,3,2018-04-21
191,1,230.75,5.0,3,2018-04-09
187,1,242.59,5.0,3,2018-04-13
189,1,169.92,4.0,3,2018-04-11
174,1,199.27,5.0,3,2018-04-26
88,1,215.78,5.0,3,2018-07-21
160,1,317.1,5.0,3,2018-05-10
184,1,451.44,4.0,3,2018-04-16
128,1,647.77,5.0,3,2018-06-11
70,1,1478.48,5.0,2,2018-08-08
165,1,206.78,5.0,3,2018-05-05
115,1,404.44,5.0,3,2018-06-24
189,1,353.36,5.0,3,2018-04-11
128,1,171.75,5.0,3,2018-06-11
181,1,222.97,4.0,3,2018-04-19
163,2,621.32,5.0,4,2018-05-07
63,1,813.62,5.0,2,2018-08-15
142,3,1290.88,5.0,4,2018-05-28
159,1,172.62,4.0,3,2018-05-11
72,1,175.04,3.0,3,2018-08-06
198,1,175.13,1.0,1,2018-04-02
117,1,165.26,2.0,1,2018-06-22
141,1,503.28,5.0,3,2018-05-29
86,1,174.08,5.0,3,2018-07-23
172,1,176.56,2.0,1,2018-04-28
68,1,163.32,5.0,3,2018-08-10
94,1,1391.35,1.0,2,2018-07-15
176,1,185.21,5.0,3,2018-04-24
152,1,159.65,4.0,3,2018-05-18
83,1,215.49,5.0,3,2018-07-26
144,1,891.86,5.0,2,2018-05-26
166,1,227.94,5.0,3,2018-05-04
142,1,424.11,5.0,3,2018-05-28
127,1,174.13,1.0,1,2018-06-12
197,1,167.5,5.0,3,2018-04-03
157,1,188.67,4.0,3,2018-05-13
105,1,164.63,5.0,3,2018-07-04
168,1,167.47,4.0,3,2018-05-02
176,1,190.25,1.0,1,2018-04-24
60,1,232.11,1.0,1,2018-08-18
195,1,246.64,1.0,1,2018-04-05
120,2,226.24,1.0,4,2018-06-19
70,1,229.65,3.0,3,2018-08-08
66,1,171.77,5.0,3,2018-08-12
92,1,188.39,5.0,3,2018-07-17
198,1,188.31,5.0,3,2018-04-02
187,1,257.57,1.0,1,2018-04-13
161,1,224.07,5.0,3,2018-05-09
190,1,153.48,5.0,3,2018-04-10
59,1,239.24,5.0,3,2018-08-19
108,1,432.54,5.0,3,2018-07-01
51,2,219.93,5.0,4,2018-08-27
178,1,161.67,5.0,3,2018-04-22
121,1,234.62,5.0,3,2018-06-18
113,1,192.98,5.0,3,2018-06-26
188,1,284.42,5.0,3,2018-04-12
154,1,1158.99,5.0,2,2018-05-16
141,1,1038.9,5.0,2,2018-05-29
92,3,636.9100000000001,5.0,4,2018-07-17
60,1,160.81,2.0,1,2018-08-18
61,1,208.88,5.0,3,2018-08-17
171,1,396.22,3.0,1,2018-04-29
70,1,244.34,4.0,3,2018-08-08
158,1,623.48,1.0,1,2018-05-12
89,1,245.5,5.0,3,2018-07-20
86,1,497.59,5.0,3,2018-07-23
195,1,159.71,5.0,3,2018-04-05
75,1,212.06,1.0,1,2018-08-03
193,2,199.87,5.0,4,2018-04-07
155,1,630.09,1.0,1,2018-05-15
51,1,384.79,5.0,3,2018-08-27
159,1,218.37,1.0,1,2018-05-11
170,1,168.63,5.0,3,2018-04-30
81,1,592.88,5.0,3,2018-07-28
120,1,227.75,1.0,1,2018-06-19
97,1,530.71,5.0,3,2018-07-12
119,1,553.26,5.0,3,2018-06-20
59,1,286.2,5.0,3,2018-08-19
118,1,270.32,5.0,3,2018-06-21
69,1,435.93,2.0,1,2018-08-09
137,1,927.87,5.0,2,2018-06-02
184,1,627.65,5.0,3,2018-04-16
98,1,201.67,5.0,3,2018-07-11
154,1,827.3,3.0,2,2018-05-16
69,2,171.42,5.0,4,2018-08-09
196,1,209.88,5.0,3,2018-04-04
124,1,285.75,5.0,3,2018-06-15
177,1,277.2,5.0,3,2018-04-23
161,1,340.07,5.0,3,2018-05-09
176,2,288.56,1.0,4,2018-04-24
198,1,378.99,5.0,3,2018-04-02
135,1,209.88,5.0,3,2018-06-04
100,1,159.14,4.0,3,2018-07-09
137,1,187.16,1.0,1,2018-06-02
79,1,609.23,5.0,3,2018-07-30
132,1,244.91,5.0,3,2018-06-07
106,2,277.99,4.0,4,2018-07-03
179,1,212.03,5.0,3,2018-04-21
60,1,913.63,5.0,2,2018-08-18
182,1,412.92,2.0,1,2018-04-18
128,1,179.76,5.0,3,2018-06-11
164,1,173.88,5.0,3,2018-05-06
180,1,910.1,5.0,2,2018-04-20
141,2,228.22,5.0,4,2018-05-29
190,1,263.45,1.0,1,2018-04-10
126,1,461.25,2.0,1,2018-06-13
77,1,165.94,5.0,3,2018-08-01
100,2,491.34,5.0,4,2018-07-09
162,1,299.7,1.0,1,2018-05-08
97,1,295.65,5.0,3,2018-07-12
89,1,234.61,5.0,3,2018-07-20
69,1,213.37,4.0,3,2018-08-09
85,1,233.74,1.0,1,2018-07-24
164,1,247.62,5.0,3,2018-05-06
181,1,244.81,5.0,3,2018-04-19
85,1,395.8,5.0,3,2018-07-24
83,1,203.09,1.0,1,2018-07-26
149,1,214.98,5.0,3,2018-05-21
121,3,280.64,5.0,4,2018-06-18
79,1,1025.05,5.0,2,2018-07-30
152,1,727.47,5.0,3,2018-05-18
56,2,182.23,1.0,4,2018-08-22
141,2,343.57000000000005,4.0,4,2018-05-29
72,1,241.51,4.0,3,2018-08-06
90,1,545.47,1.0,1,2018-07-19
72,1,200.44,4.0,3,2018-08-06
89,1,157.81,5.0,3,2018-07-20
112,1,420.86,5.0,3,2018-06-27
97,1,167.36,5.0,3,2018-07-12
130,1,254.12,2.0,1,2018-06-09
130,1,223.88,5.0,3,2018-06-09
148,2,271.34000000000003,3.0,4,2018-05-22
180,1,258.96,5.0,3,2018-04-20
162,1,820.46,5.0,2,2018-05-08
84,1,232.35,5.0,3,2018-07-25
187,1,174.65,5.0,3,2018-04-13
86,1,211.44,4.0,3,2018-07-23
166,2,187.42,5.0,4,2018-05-04
71,2,418.96,2.0,4,2018-08-07
130,1,196.19,4.0,3,2018-06-09
181,3,224.82,4.0,4,2018-04-19
181,1,232.83,5.0,3,2018-04-19
167,1,285.76,1.0,1,2018-05-03
198,1,318.05,3.0,1,2018-04-02
78,1,265.6,5.0,3,2018-07-31
81,1,202.18,5.0,3,2018-07-28
172,1,165.5,5.0,3,2018-04-28
