Recency,Frequency,Monetary,Last_Review,Labels,Last_Order
173,0.0,5.049727793902352,5.0,0,2018-04-27
170,0.0,7.027758071376834,3.0,0,2018-04-30
170,0.0,5.671155971829107,5.0,0,2018-04-30
159,0.0,6.120187522802699,4.0,0,2018-05-11
164,0.0,5.205873076156757,3.0,0,2018-05-06
75,0.0,5.268321969012636,1.0,2,2018-08-03
83,0.0,7.719867019146286,4.0,0,2018-07-26
75,0.0,5.1028497780840665,5.0,0,2018-08-03
160,0.0,6.559884323099494,5.0,0,2018-05-10
183,0.0,5.547128664610824,5.0,0,2018-04-17
132,0.0,5.073735281039481,5.0,0,2018-06-07
73,0.0,6.81455387414812,5.0,0,2018-08-05
103,0.0,5.866836261092499,5.0,0,2018-07-06
91,0.0,5.156638588216099,5.0,0,2018-07-18
106,0.0,5.19478850571918,5.0,0,2018-07-03
121,0.0,5.566893069260081,1.0,2,2018-06-18
104,0.0,7.312193193040417,5.0,0,2018-07-05
197,0.0,5.092829531722242,5.0,0,2018-04-03
130,0.6931471805599453,5.41614484566124,3.0,3,2018-06-09
197,0.0,7.550950370599431,5.0,0,2018-04-03
197,0.0,5.37662009980521,4.0,0,2018-04-03
83,0.0,5.330590927098332,5.0,0,2018-07-26
164,0.0,5.212922863531088,5.0,0,2018-05-06
128,0.6931471805599453,6.107379171704338,5.0,3,2018-06-11
180,0.0,5.366349776939864,5.0,0,2018-04-20
106,0.0,5.226284163648205,5.0,0,2018-07-03
166,0.0,6.029338199536063,1.0,2,2018-05-04
70,0.0,7.65718354419686,5.0,0,2018-08-08
119,0.0,5.1327939280299635,5.0,0,2018-06-20
188,0.0,5.839885557648541,5.0,0,2018-04-12
163,0.0,5.060821309009427,4.0,0,2018-05-07
97,0.6931471805599453,5.346583583957525,4.0,3,2018-07-12
157,0.0,5.040388252245603,2.0,2,2018-05-13
64,0.0,5.523738322606287,5.0,0,2018-08-14
124,0.0,5.361526879945921,1.0,2,2018-06-15
198,0.0,5.11883178457329,5.0,0,2018-04-02
95,0.0,5.049727793902352,5.0,0,2018-07-14
169,0.0,5.322814838148424,1.0,2,2018-05-01
172,0.0,5.519378751657922,3.0,0,2018-04-28
169,0.0,5.094731314449358,3.0,0,2018-05-01
78,0.0,6.042537817291983,4.0,0,2018-07-31
198,0.0,5.184700639761069,2.0,2,2018-04-02
57,0.0,5.261964537082238,5.0,0,2018-08-21
129,0.0,5.0330488889331555,5.0,0,2018-06-10
59,0.0,5.031091302663638,5.0,0,2018-08-19
180,0.0,5.49108418120353,5.0,0,2018-04-20
73,0.0,5.474704683853799,5.0,0,2018-08-05
148,0.0,5.764940287634294,5.0,0,2018-05-22
134,0.0,5.356633443370873,5.0,0,2018-06-05
59,0.0,5.487159286165225,5.0,0,2018-08-19
186,0.0,5.156696196880458,1.0,2,2018-04-14
111,0.0,5.313107452020672,5.0,0,2018-06-28
125,0.0,6.297643247350904,5.0,0,2018-06-14
79,0.0,5.3838526546543,5.0,0,2018-07-30
138,0.0,5.0878432183344895,4.0,0,2018-06-01
176,0.0,5.37091705896238,1.0,2,2018-04-24
90,0.0,5.877455630496114,5.0,0,2018-07-19
137,0.0,6.279440326423679,5.0,0,2018-06-02
80,0.0,5.2906883393835455,5.0,0,2018-07-29
127,0.0,6.783234596273011,4.0,0,2018-06-12
163,0.0,5.260667419096131,4.0,0,2018-05-07
186,0.0,5.348154601395208,3.0,0,2018-04-14
182,0.0,5.098524063842042,5.0,0,2018-04-18
71,0.0,6.330665201068264,5.0,0,2018-08-07
128,0.0,5.165243012322694,5.0,0,2018-06-11
147,0.0,5.129957884770136,5.0,0,2018-05-23
154,0.0,6.301042642408983,5.0,0,2018-05-16
156,0.0,6.77030765650155,1.0,2,2018-05-14
115,0.0,5.576857781082534,5.0,0,2018-06-24
130,0.0,5.099744469168032,5.0,0,2018-06-09
117,0.0,5.111746795464668,5.0,0,2018-06-22
78,0.0,5.177561165412237,5.0,0,2018-07-31
183,0.0,5.365087770181889,1.0,2,2018-04-17
69,0.0,5.148482360788381,5.0,0,2018-08-09
178,0.6931471805599453,6.409171088860711,5.0,3,2018-04-22
183,0.0,5.470714842144298,5.0,0,2018-04-17
198,0.0,5.076360610713392,5.0,0,2018-04-02
175,0.0,5.1047326174753715,5.0,0,2018-04-25
122,0.6931471805599453,5.1570993646325,5.0,3,2018-06-17
191,0.0,6.135543245825837,5.0,0,2018-04-09
57,0.0,5.727238550692542,5.0,0,2018-08-21
61,0.0,5.181783550292085,5.0,0,2018-08-17
65,0.0,5.553075857231498,5.0,0,2018-08-13
71,0.0,6.030541019089775,3.0,0,2018-08-07
87,0.0,6.046118438359029,5.0,0,2018-07-22
68,0.0,5.9627563829712384,4.0,0,2018-08-10
135,0.0,5.480263853011908,2.0,2,2018-06-04
143,0.0,5.206804966041929,4.0,0,2018-05-27
188,0.0,5.790479913483513,4.0,0,2018-04-12
88,0.6931471805599453,5.929668927441105,4.0,3,2018-07-21
77,0.0,5.839885557648541,5.0,0,2018-08-01
164,0.0,5.090985646749915,5.0,0,2018-05-06
167,0.0,5.741720313996593,5.0,0,2018-05-03
87,0.0,5.925832094512182,4.0,0,2018-07-22
67,0.0,5.369893565037259,4.0,0,2018-08-11
170,0.6931471805599453,6.162345913759381,5.0,3,2018-04-30
106,0.0,6.754137790316538,4.0,0,2018-07-03
176,0.0,5.365742342862826,3.0,0,2018-04-24
135,0.0,5.128892291489103,5.0,0,2018-06-04
94,0.0,5.134150020334124,5.0,0,2018-07-15
78,0.0,6.625604547087895,5.0,0,2018-07-31
164,0.6931471805599453,6.012345024687337,5.0,3,2018-05-06
115,0.0,5.08586644477257,5.0,0,2018-06-24
193,0.0,7.582300511142421,4.0,0,2018-04-07
174,0.0,5.061645215004001,5.0,0,2018-04-26
131,0.0,5.29224899114643,4.0,0,2018-06-08
104,0.0,5.091108678246132,5.0,0,2018-07-05
68,0.0,5.869974649520272,5.0,0,2018-08-10
110,0.0,5.063037972889304,5.0,0,2018-06-29
130,0.0,5.14353315274717,4.0,0,2018-06-09
141,0.0,6.251113590234501,3.0,0,2018-05-29
134,0.0,5.717751123883597,1.0,2,2018-06-05
165,0.0,5.355972879036199,5.0,0,2018-05-05
59,0.0,5.5655543553727576,4.0,0,2018-08-19
74,0.0,5.4017309882371185,3.0,0,2018-08-04
162,0.0,5.220680096820884,4.0,0,2018-05-08
110,0.0,5.418586198938981,1.0,2,2018-06-29
91,0.0,5.0697214782220925,5.0,0,2018-07-18
155,0.0,5.317433483740267,5.0,0,2018-05-15
149,0.0,5.418098404867093,5.0,0,2018-05-21
127,0.0,5.659482215759621,5.0,0,2018-06-12
99,0.0,5.838080240208625,5.0,0,2018-07-10
51,0.0,5.335613151291733,5.0,0,2018-08-27
196,0.0,7.6747800480166655,5.0,0,2018-04-04
82,0.0,5.378144666407591,5.0,0,2018-07-27
93,0.0,5.601860484930817,5.0,0,2018-07-16
171,0.0,5.384128022961147,5.0,0,2018-04-29
140,0.0,5.123130298654681,1.0,2,2018-05-30
73,0.0,6.309372674866615,5.0,0,2018-08-05
174,0.0,5.231536332857686,5.0,0,2018-04-26
166,0.0,6.791884164439205,5.0,0,2018-05-04
159,0.0,5.529190963924157,5.0,0,2018-05-11
187,0.0,6.286333233874119,1.0,2,2018-04-13
145,0.0,6.46822653709818,4.0,0,2018-05-25
73,0.0,5.460096022110662,5.0,0,2018-08-05
176,0.6931471805599453,7.931288354764135,3.0,3,2018-04-24
175,0.0,5.499133505978156,5.0,0,2018-04-25
163,0.0,5.059107947547034,3.0,0,2018-05-07
130,0.0,5.318952980148108,5.0,0,2018-06-09
56,0.0,5.2670330765082705,1.0,2,2018-08-22
160,0.0,5.698702928912902,1.0,2,2018-05-10
62,0.0,6.200488889861308,4.0,0,2018-08-16
136,0.0,6.636746760371844,5.0,0,2018-06-03
70,0.0,6.12185664229064,5.0,0,2018-08-08
75,0.0,5.242751801098328,5.0,0,2018-08-03
187,0.0,6.96356834380135,5.0,0,2018-04-13
75,0.0,5.719130751603,5.0,0,2018-08-03
68,0.0,5.075611219558606,5.0,0,2018-08-10
182,0.0,5.277553277195309,5.0,0,2018-04-18
62,0.0,5.3254946945528285,4.0,0,2018-08-16
53,0.0,5.762994334288047,5.0,0,2018-08-25
115,0.0,5.17581069205524,5.0,0,2018-06-24
140,0.6931471805599453,5.428555843471766,4.0,3,2018-05-30
196,0.0,5.191956350556627,1.0,2,2018-04-04
62,0.0,5.243702773274814,5.0,0,2018-08-16
177,0.0,5.800485623222845,5.0,0,2018-04-23
83,0.6931471805599453,6.0371069049866835,3.0,3,2018-07-26
56,0.0,5.086299198017246,5.0,0,2018-08-22
159,0.0,5.0945474289482116,5.0,0,2018-05-11
105,0.0,5.851713854669542,4.0,0,2018-07-04
57,0.0,5.162554915534036,4.0,0,2018-08-21
74,0.0,5.814697535227356,1.0,2,2018-08-04
129,0.0,5.148946909893768,5.0,0,2018-06-10
107,0.0,5.649431879906119,5.0,0,2018-07-02
190,0.0,5.1543315160196554,3.0,0,2018-04-10
63,0.0,5.727564103321,3.0,0,2018-08-15
75,0.0,5.48388365350688,1.0,2,2018-08-03
170,0.0,6.7086577898261925,1.0,2,2018-04-30
165,0.0,6.421313276984339,5.0,0,2018-05-05
54,0.0,5.887436476683934,1.0,2,2018-08-24
128,0.0,5.748947026610574,5.0,0,2018-06-11
195,0.0,6.268698477319065,3.0,0,2018-04-05
84,0.0,5.195509146566355,1.0,2,2018-07-25
160,0.0,5.438079308923196,5.0,0,2018-05-10
56,0.0,5.097485546994985,5.0,0,2018-08-22
184,0.0,5.39030384716041,4.0,0,2018-04-16
81,0.0,6.1255145552282375,5.0,0,2018-07-28
160,0.0,5.261653382176445,1.0,2,2018-05-10
181,0.0,6.629138657543967,5.0,0,2018-04-19
128,0.0,5.129188403540065,5.0,0,2018-06-11
183,0.0,5.372868097812333,5.0,0,2018-04-17
66,0.0,5.455791090372227,5.0,0,2018-08-12
120,0.0,5.2677550609653965,5.0,0,2018-06-19
122,0.0,5.203237160297767,3.0,0,2018-06-17
127,0.6931471805599453,5.475542625917242,5.0,3,2018-06-12
108,0.0,5.321154600450794,5.0,0,2018-07-01
78,0.0,6.5004484759946015,3.0,0,2018-07-31
188,0.0,5.235164551542768,2.0,2,2018-04-12
196,0.6931471805599453,5.430134791168223,5.0,3,2018-04-04
196,0.0,5.187609244563615,5.0,0,2018-04-04
185,0.0,6.996443582477575,5.0,0,2018-04-15
158,0.6931471805599453,6.663119924517167,3.0,3,2018-05-12
94,0.0,5.165699841933198,1.0,2,2018-07-15
191,0.0,5.303205400620812,5.0,0,2018-04-09
72,0.0,5.237930216532941,4.0,0,2018-08-06
123,0.0,6.263131560363079,5.0,0,2018-06-16
164,0.0,5.762051382780177,4.0,0,2018-05-06
188,0.6931471805599453,6.189659453058227,1.0,3,2018-04-12
121,0.6931471805599453,5.120266676604728,5.0,3,2018-06-18
115,0.0,5.090308702818097,5.0,0,2018-06-24
83,0.0,5.098524063842042,5.0,0,2018-07-26
73,0.0,6.060990609756592,5.0,0,2018-08-05
106,0.0,6.614309964241245,5.0,0,2018-07-03
98,0.0,5.117514655723352,4.0,0,2018-07-11
173,0.0,5.042521482958578,5.0,0,2018-04-27
155,0.0,5.375556146888839,5.0,0,2018-05-15
92,0.0,5.314682720634301,5.0,0,2018-07-17
84,0.0,5.303503893235336,5.0,0,2018-07-25
192,0.0,6.051076892039125,5.0,0,2018-04-08
95,0.0,5.2677550609653965,5.0,0,2018-07-14
196,0.0,5.242170205925036,1.0,2,2018-04-04
100,0.0,5.226284163648205,2.0,2,2018-07-09
78,0.0,5.088706829516411,1.0,2,2018-07-31
104,0.0,6.135716394755993,5.0,0,2018-07-05
68,0.0,5.900937907908424,3.0,0,2018-08-10
183,0.0,5.763967784302899,5.0,0,2018-04-17
175,0.0,6.141133771626687,5.0,0,2018-04-25
87,0.0,5.475542625917242,5.0,0,2018-07-22
77,0.0,6.003961138437265,5.0,0,2018-08-01
81,0.0,5.080783053998338,3.0,0,2018-07-28
181,0.0,6.291920929524825,4.0,0,2018-04-19
187,0.0,5.364713536187719,4.0,0,2018-04-13
148,0.0,5.256922291181651,3.0,0,2018-05-22
91,0.0,5.593186053314175,4.0,0,2018-07-18
120,0.6931471805599453,5.6238730914279,5.0,3,2018-06-19
173,0.6931471805599453,6.075667818390056,5.0,3,2018-04-27
115,0.0,5.2108513407667605,5.0,0,2018-06-24
71,0.0,5.156638588216099,5.0,0,2018-08-07
172,0.6931471805599453,5.5819161135621815,3.0,3,2018-04-28
111,0.0,5.43153621033426,5.0,0,2018-06-28
154,0.0,7.223937340903819,2.0,0,2018-05-16
184,0.0,5.125450968524837,2.0,2,2018-04-16
180,0.0,5.145399260123324,5.0,0,2018-04-20
157,0.0,5.209923215785442,3.0,0,2018-05-13
137,0.0,5.073297055220967,1.0,2,2018-06-02
116,0.6931471805599453,5.73204593992906,5.0,3,2018-06-23
77,0.0,5.9508508642226845,1.0,2,2018-08-01
110,0.0,5.519098128673058,5.0,0,2018-06-29
67,0.0,5.634646735821339,5.0,0,2018-08-11
100,0.0,5.315125318197404,5.0,0,2018-07-09
113,0.6931471805599453,5.413831162760377,5.0,3,2018-06-26
151,0.6931471805599453,6.015425184552826,5.0,3,2018-05-19
136,0.0,5.1703703522174145,5.0,0,2018-06-03
177,0.0,5.388340869195625,1.0,2,2018-04-23
122,0.0,5.262223758899798,4.0,0,2018-06-17
161,0.6931471805599453,5.256505298733597,5.0,3,2018-05-09
107,0.0,5.039870419364591,5.0,0,2018-07-02
123,0.0,6.30404652773609,5.0,0,2018-06-16
152,0.0,5.741495641776368,1.0,2,2018-05-18
160,0.0,6.080893831934406,5.0,0,2018-05-10
196,0.0,5.42517025754396,5.0,0,2018-04-04
132,0.6931471805599453,5.66580365669842,5.0,3,2018-06-07
128,0.0,6.772977395524888,5.0,0,2018-06-11
66,0.0,5.02677107600566,1.0,2,2018-08-12
104,0.0,7.102211248432092,3.0,0,2018-07-05
182,0.0,5.133560640933554,4.0,0,2018-04-18
76,0.0,5.269609202411293,5.0,0,2018-08-02
167,0.0,5.122474775851791,3.0,0,2018-05-03
76,0.0,5.578559329902123,5.0,0,2018-08-02
119,0.0,6.948993186998382,4.0,0,2018-06-20
53,0.0,5.999556717005318,5.0,0,2018-08-25
186,0.0,5.306037489563175,5.0,0,2018-04-14
111,0.0,5.151208501509824,1.0,2,2018-06-28
130,0.0,5.117933930384341,5.0,0,2018-06-09
138,0.0,6.723074942453287,5.0,0,2018-06-01
149,0.0,5.931422568022302,1.0,2,2018-05-21
122,0.0,5.448675148136593,1.0,2,2018-06-17
75,0.0,8.414788303584043,5.0,0,2018-08-03
195,0.0,5.947826090078152,4.0,0,2018-04-05
81,0.0,5.861412807747708,5.0,0,2018-07-28
79,0.0,5.411869241232152,5.0,0,2018-07-30
106,0.0,6.499426073259323,3.0,0,2018-07-03
72,0.6931471805599453,5.449836014186946,5.0,3,2018-08-06
158,0.0,5.529746497449019,3.0,0,2018-05-12
110,0.0,5.160146657489371,4.0,0,2018-06-29
198,0.0,5.316599230226049,4.0,0,2018-04-02
66,0.0,5.9140974235315396,4.0,0,2018-08-12
176,0.0,5.8971538676367405,5.0,0,2018-04-24
132,0.0,5.769195613204433,5.0,0,2018-06-07
89,0.0,5.093197901078078,5.0,0,2018-07-20
114,0.0,7.394277964224954,5.0,0,2018-06-25
133,0.0,5.477801568521831,5.0,0,2018-06-06
78,0.0,5.550786683244073,5.0,0,2018-07-31
138,0.0,5.371335459284609,4.0,0,2018-06-01
121,0.0,5.363449461485819,5.0,0,2018-06-18
66,0.0,5.559257540556812,5.0,0,2018-08-12
125,0.0,5.341281065980152,5.0,0,2018-06-14
156,0.0,5.258328358331673,4.0,0,2018-05-14
172,0.0,5.092829531722242,4.0,0,2018-04-28
161,0.0,5.647353206689486,5.0,0,2018-05-09
155,0.0,5.268425008683,3.0,0,2018-05-15
56,0.0,5.177561165412237,1.0,2,2018-08-22
156,0.0,5.427413939882447,5.0,0,2018-05-14
183,0.6931471805599453,5.4273260471115705,5.0,3,2018-04-17
186,0.0,5.525612288984722,5.0,0,2018-04-14
127,0.0,7.597105259293698,5.0,0,2018-06-12
62,0.0,5.148308099221328,5.0,0,2018-08-16
113,0.0,5.1428324637076415,5.0,0,2018-06-26
119,0.0,5.5108447653990575,5.0,0,2018-06-20
182,0.0,6.69913081376713,5.0,0,2018-04-18
191,0.0,5.932324759878858,5.0,0,2018-04-09
96,0.0,5.40303767731844,5.0,0,2018-07-13
155,0.0,5.186826990514674,3.0,0,2018-05-15
155,0.0,5.068400930946398,5.0,0,2018-05-15
61,0.0,5.037277225042677,5.0,0,2018-08-17
102,0.0,5.4394696463039205,1.0,2,2018-07-07
85,0.0,5.455192902010516,5.0,0,2018-07-24
132,0.0,5.0363680159918625,5.0,0,2018-06-07
59,0.0,6.3024358087877115,5.0,0,2018-08-19
107,0.0,5.454765405423979,1.0,2,2018-07-02
132,0.0,5.694808999857092,5.0,0,2018-06-07
173,0.0,5.1939008496276085,5.0,0,2018-04-27
155,0.0,5.706345853059362,1.0,2,2018-05-15
63,0.0,6.0871610159294605,5.0,0,2018-08-15
124,0.6931471805599453,5.638888334738211,5.0,3,2018-06-15
127,0.0,5.624811414785207,5.0,0,2018-06-12
185,0.0,6.0364857127555025,4.0,0,2018-04-15
30,1.0986122886681098,5.536310120712452,2.0,3,2018-09-17
168,0.0,6.825742298261458,5.0,0,2018-05-02
188,0.0,5.033570265378752,5.0,0,2018-04-12
186,0.0,7.317245608339922,5.0,0,2018-04-14
71,0.0,5.031091302663638,4.0,0,2018-08-07
93,0.0,5.182401336950694,5.0,0,2018-07-16
65,0.0,5.310542336170606,4.0,0,2018-08-13
58,0.0,5.463153609000972,5.0,0,2018-08-20
67,0.0,5.386831780078776,5.0,0,2018-08-11
71,0.0,5.197114861038874,5.0,0,2018-08-07
161,0.0,5.027295734989363,5.0,0,2018-05-09
83,0.0,5.423053947949363,5.0,0,2018-07-26
188,0.0,5.2889233809061675,5.0,0,2018-04-12
162,0.0,6.925703246282769,5.0,0,2018-05-08
90,0.6931471805599453,5.117754262768945,5.0,3,2018-07-19
64,0.0,5.692957428017367,5.0,0,2018-08-14
132,0.0,5.158537924019751,5.0,0,2018-06-07
177,0.0,5.534258676092107,5.0,0,2018-04-23
106,0.0,6.346933764450457,5.0,0,2018-07-03
173,0.0,5.539065051810604,5.0,0,2018-04-27
163,0.0,5.049727793902352,5.0,0,2018-05-07
155,0.0,5.176093233802662,5.0,0,2018-05-15
132,0.6931471805599453,5.554470071469192,4.0,3,2018-06-07
172,0.6931471805599453,5.347250377657216,5.0,3,2018-04-28
132,0.0,5.7091679469325385,5.0,0,2018-06-07
69,0.0,5.597421458664791,5.0,0,2018-08-09
76,0.0,5.036692828415545,5.0,0,2018-08-02
83,0.0,6.25613384525069,5.0,0,2018-07-26
105,0.0,5.108548144618925,1.0,2,2018-07-04
181,0.0,8.012548426725328,5.0,0,2018-04-19
146,0.0,5.589717518368229,5.0,0,2018-05-24
93,0.0,5.765128404894608,4.0,0,2018-07-16
105,0.0,5.0492789176884605,5.0,0,2018-07-04
113,0.0,5.296716085181063,5.0,0,2018-06-26
133,0.0,5.029653299932018,5.0,0,2018-06-06
154,0.0,5.5512527026699825,2.0,2,2018-05-16
96,0.0,5.142189733836557,3.0,0,2018-07-13
126,0.0,5.141722034324962,4.0,0,2018-06-13
71,0.0,5.329476828797139,3.0,0,2018-08-07
151,0.0,5.297266814911858,4.0,0,2018-05-19
86,0.0,5.601897394152591,4.0,0,2018-07-23
197,0.0,5.158365406120591,5.0,0,2018-04-03
93,0.0,5.61119192663184,1.0,2,2018-07-16
128,0.0,5.790846628030911,2.0,2,2018-06-11
191,0.0,5.365181306801544,5.0,0,2018-04-09
159,0.0,5.4907542570830845,1.0,2,2018-05-11
52,0.0,5.731235501437502,5.0,0,2018-08-26
96,0.0,5.462771921513567,5.0,0,2018-07-13
86,0.0,6.18227083984322,5.0,0,2018-07-23
177,0.0,5.14166355650266,5.0,0,2018-04-23
82,0.0,6.095306410196519,5.0,0,2018-07-27
68,0.0,6.040944949198878,5.0,0,2018-08-10
83,0.0,5.777714240810367,3.0,0,2018-07-26
136,0.6931471805599453,5.759091030415082,1.0,3,2018-06-03
179,0.0,7.2379794656995875,5.0,0,2018-04-21
114,0.0,6.577847449418485,1.0,2,2018-06-25
178,0.0,5.220139585484013,4.0,0,2018-04-22
167,0.0,5.815085299769657,5.0,0,2018-05-03
75,0.0,6.395695560701332,5.0,0,2018-08-03
110,0.0,6.108780807174922,3.0,0,2018-06-29
54,0.0,6.201543122092755,1.0,2,2018-08-24
84,0.0,5.519899699795292,5.0,0,2018-07-25
157,0.0,5.137737731872486,5.0,0,2018-05-13
110,0.0,5.160318868390746,4.0,0,2018-06-29
147,0.0,5.7299049588017725,5.0,0,2018-05-23
62,0.0,5.626469371553531,5.0,0,2018-08-16
100,0.6931471805599453,5.364760323096751,5.0,3,2018-07-09
119,0.0,6.105507263148642,5.0,0,2018-06-20
91,0.0,5.391306673390865,1.0,2,2018-07-18
156,0.0,8.288924026559485,4.0,0,2018-05-14
145,0.0,5.273922209713315,5.0,0,2018-05-25
197,0.6931471805599453,5.186379713307172,1.0,3,2018-04-03
188,0.0,5.16198204659078,1.0,2,2018-04-12
65,0.6931471805599453,5.757323241584231,5.0,3,2018-08-13
181,0.0,5.814995828989263,4.0,0,2018-04-19
84,0.0,5.269609202411293,5.0,0,2018-07-25
176,0.0,6.468536884068581,5.0,0,2018-04-24
187,0.0,5.623150704630611,5.0,0,2018-04-13
130,0.6931471805599453,5.443412886165876,4.0,3,2018-06-09
71,0.6931471805599453,5.7105263501895465,5.0,3,2018-08-07
197,0.0,5.247708048721495,2.0,2,2018-04-03
166,0.0,5.302060352826871,5.0,0,2018-05-04
119,0.0,6.78398183661347,4.0,0,2018-06-20
66,0.0,5.289528860514958,5.0,0,2018-08-12
80,0.0,5.091416190779691,5.0,0,2018-07-29
192,0.0,5.759910728433802,4.0,0,2018-04-08
74,0.0,5.160146657489371,5.0,0,2018-08-04
101,0.0,5.314682720634301,5.0,0,2018-07-08
195,1.791759469228055,6.292846101672824,5.0,3,2018-04-05
142,0.0,5.5121375904013625,5.0,0,2018-05-28
164,0.0,5.8397109918804455,5.0,0,2018-05-06
196,0.0,5.382566598992937,1.0,2,2018-04-04
97,0.0,6.290401791806313,1.0,2,2018-07-12
152,0.0,5.2045559867335625,5.0,0,2018-05-18
128,1.0986122886681098,5.167866937163971,5.0,3,2018-06-11
97,0.0,5.3447714709199206,5.0,0,2018-07-12
169,0.0,5.294660689044493,2.0,2,2018-05-01
93,0.0,5.334745723161588,5.0,0,2018-07-16
197,0.0,5.027230167668092,4.0,0,2018-04-03
129,0.0,5.187385805840755,5.0,0,2018-06-10
184,0.0,5.333781030823606,5.0,0,2018-04-16
119,0.0,6.085432917998325,5.0,0,2018-06-20
191,0.0,6.70857236511277,5.0,0,2018-04-09
121,0.0,5.967658416476346,5.0,0,2018-06-18
182,0.0,5.105278584912877,5.0,0,2018-04-18
167,0.0,5.84139718584336,3.0,0,2018-05-03
119,0.0,5.4641283712150015,1.0,2,2018-06-20
79,0.0,7.905942998290009,4.0,0,2018-07-30
83,0.6931471805599453,5.882402745690731,5.0,3,2018-07-26
113,0.0,6.496382756409506,1.0,2,2018-06-26
124,0.0,5.609435164477434,5.0,0,2018-06-15
108,0.0,6.042347757422552,5.0,0,2018-07-01
156,0.0,6.012516393804594,5.0,0,2018-05-14
111,0.0,5.391671088281245,5.0,0,2018-06-28
126,0.0,5.071354029130961,4.0,0,2018-06-13
185,0.0,6.791142807947586,5.0,0,2018-04-15
71,0.0,5.471892450893752,4.0,0,2018-08-07
195,0.0,5.806519552107313,2.0,2,2018-04-05
65,0.0,5.240052458416061,5.0,0,2018-08-13
188,0.0,5.208556759340413,5.0,0,2018-04-12
100,0.0,5.395852342384568,5.0,0,2018-07-09
120,0.0,5.258068124640351,5.0,0,2018-06-19
184,0.0,5.0466457316192885,4.0,0,2018-04-16
77,0.0,5.729742576325733,5.0,0,2018-08-01
128,0.0,5.656586039825227,3.0,0,2018-06-11
154,0.0,5.339267352876991,1.0,2,2018-05-16
129,0.0,5.557214087568064,5.0,0,2018-06-10
163,0.0,5.062025250478552,5.0,0,2018-05-07
72,0.6931471805599453,5.29224899114643,5.0,3,2018-08-06
63,0.0,5.3910332750477785,5.0,0,2018-08-15
161,0.0,5.088768487499598,5.0,0,2018-05-09
191,0.0,5.076547870786971,1.0,2,2018-04-09
70,0.0,6.242903967577039,5.0,0,2018-08-08
89,0.0,5.0821494289702525,2.0,2,2018-07-20
170,0.6931471805599453,5.636003152234911,4.0,3,2018-04-30
196,0.0,5.949339620807311,4.0,0,2018-04-04
150,0.0,6.142488916544167,1.0,2,2018-05-20
63,0.0,6.23719117042245,5.0,0,2018-08-15
165,0.0,5.096445950509366,4.0,0,2018-05-05
96,0.0,5.061391777760042,5.0,0,2018-07-13
95,0.0,5.14842427697342,5.0,0,2018-07-14
108,0.0,5.337153390333235,5.0,0,2018-07-01
169,0.0,5.434289528071251,5.0,0,2018-05-01
147,0.0,5.382428709166689,4.0,0,2018-05-23
89,0.0,5.26103078176202,4.0,0,2018-07-20
120,0.0,5.447469861950477,1.0,2,2018-06-19
192,0.0,5.302657932646457,5.0,0,2018-04-08
105,0.0,5.675108614071593,4.0,0,2018-07-04
114,0.0,5.171335904787247,4.0,0,2018-06-25
142,0.0,5.042198558552374,3.0,0,2018-05-28
83,0.0,5.796847712219876,5.0,0,2018-07-26
120,0.0,5.055226177424131,3.0,0,2018-06-19
90,0.0,5.0821494289702525,5.0,0,2018-07-19
77,0.6931471805599453,6.07207632360037,3.0,3,2018-08-01
84,0.6931471805599453,6.20506268557866,3.0,3,2018-07-25
120,0.6931471805599453,5.56517153628838,1.0,3,2018-06-19
131,0.0,5.6831034634478,1.0,2,2018-06-08
154,0.0,7.184871731329135,5.0,0,2018-05-16
68,0.0,5.638354669333745,5.0,0,2018-08-10
103,0.0,5.130253681500782,2.0,2,2018-07-06
97,0.0,5.0869788606835895,4.0,0,2018-07-12
57,0.0,5.4386443666393145,3.0,0,2018-08-21
154,0.0,5.733211818680204,5.0,0,2018-05-16
65,0.0,6.076724391058805,5.0,0,2018-08-13
198,0.0,5.400919080208756,3.0,0,2018-04-02
87,0.0,5.635931807748027,4.0,0,2018-07-22
152,0.0,6.804647778933044,5.0,0,2018-05-18
140,0.0,5.57818145807175,5.0,0,2018-05-30
175,0.0,5.42701836156377,3.0,0,2018-04-25
85,0.0,5.480388892086782,5.0,0,2018-07-24
60,0.0,5.185932235953246,5.0,0,2018-08-18
120,0.0,7.63325831724809,5.0,0,2018-06-19
140,0.0,5.238355025375354,5.0,0,2018-05-30
84,0.0,5.8812031528504445,4.0,0,2018-07-25
91,0.0,5.322082720098298,5.0,0,2018-07-18
197,0.0,5.424553463093178,1.0,2,2018-04-03
102,0.0,5.031091302663638,4.0,0,2018-07-07
71,0.0,5.830297644386424,5.0,0,2018-08-07
115,0.0,6.085660469994938,2.0,2,2018-06-24
97,0.0,7.785188751645624,1.0,2,2018-07-12
184,0.0,5.171165580887553,5.0,0,2018-04-16
177,0.0,7.582300511142421,4.0,0,2018-04-23
62,0.0,5.299966006793561,5.0,0,2018-08-16
73,0.0,5.1498753611877595,5.0,0,2018-08-05
124,0.0,5.843457456728683,4.0,0,2018-06-15
134,0.0,5.434943964079862,4.0,0,2018-06-05
72,0.0,5.344532790344999,4.0,0,2018-08-06
178,0.0,7.013564693869626,1.0,2,2018-04-22
180,0.0,5.861725952722155,2.0,2,2018-04-20
77,0.0,5.06720464558415,4.0,0,2018-08-01
